"demand_id","notice_number","reconnect_notice_number","date","station_code","division","zone_code","zone_name","line_affected","gear_type","gear_type_name","gear_number","asset_id","work_description","block_type","shadow_pway_combine","requested_minutes","sanctioned_minutes","actual_utilized_minutes","burst_minutes","utilization_percentage","status","points_clamped","signals_held_at_danger","obstruction_test_passed","friction_clutch_torque_normal","track_circuit_relay_verified","joint_trial_run_conducted","sign_off_officer","station_master","safety_precautions_confirmed","digital_signature_valid","latitude","longitude"
"BDMS-DISC-2026-08560","e-T351/GorakhpurJn/2026/8560","e-T351-REC/GorakhpurJn/2026/8560","2026-07-15","Gorakhpur Jn","Mysuru","SWR","South Western Railway","Gorakhpur Jn UP Main Line (Track 3)","RLY","Relays","GR-75036","RLY-001045","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,90,90,75,0,83.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pankaj Dubey (SSE/Sig/Gorakhpur Jn)","N. K. Joshi (SM/Gorakhpur Jn)",TRUE,TRUE,23.92,80.85
"BDMS-DISC-2026-08561","e-T351/WadiJn/2026/8561",,"2026-08-04","Wadi Jn","Sonpur","ECR","East Central Railway","Wadi Jn UP Main Line (Track 1)","RLY","Relays","GR-23857","RLY-000448","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,90,90,117,27,130,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Satish Chandra (SSE/Sig/Wadi Jn)","S. K. Tiwari (SM/Wadi Jn)",TRUE,TRUE,25.26,77.38
"BDMS-DISC-2026-08562","e-T351/AmbalaCantt/2026/8562","e-T351-REC/AmbalaCantt/2026/8562","2026-06-27","Ambala Cantt","Karwar","KRCL","Konkan Railway","Ambala Cantt UP Main Line (Track 4)","AXC","Axle Counters","GR-75924","AXC-000440","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,60,60,46,0,76.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Chandan Singh (SSE/Sig/Ambala Cantt)","S. K. Tiwari (SM/Ambala Cantt)",TRUE,TRUE,26.72,69.6
"BDMS-DISC-2026-08563","e-T351/MoradabadJn/2026/8563",,"2025-11-04","Moradabad Jn","Jaipur","NWR","North Western Railway","Moradabad Jn UP Loop Line (Track 1)","EI","Electronic Interlocking","GR-60852","EI-000166","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,45,45,31,0,68.9,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Santosh Nair (SSE/Sig/Moradabad Jn)","L. K. Das (SM/Moradabad Jn)",TRUE,TRUE,21.95,75.5
"BDMS-DISC-2026-08564","e-T351/BengaluruCity/2026/8564","e-T351-REC/BengaluruCity/2026/8564","2026-02-01","Bengaluru City","Solapur","CR","Central Railway","Bengaluru City UP Loop Line (Track 4)","LC","Level Crossing Gates","GR-14843","LC-001034","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,120,120,113,0,94.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Manoj Verma (SSE/Sig/Bengaluru City)","T. R. Nair (SM/Bengaluru City)",TRUE,TRUE,19.54,95.35
"BDMS-DISC-2026-08565","e-T351/AllahabadJn/2026/8565",,"2026-08-24","Allahabad Jn","Jabalpur","WCR","West Central Railway","Allahabad Jn UP Goods Line (Track 1)","CLS","Color Light Signals","GR-36388","CLS-000076","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,45,45,30,0,66.7,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Girish Kale (SSE/Sig/Allahabad Jn)","G. S. Reddy (SM/Allahabad Jn)",TRUE,TRUE,23.4,87.68
"BDMS-DISC-2026-08566","e-T351/Visakhapatnam/2026/8566",,"2025-10-01","Visakhapatnam","Sealdah","ER","Eastern Railway","Visakhapatnam UP Main Line (Track 3)","TRN","Train Detection System","GR-63451","TRN-001398","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,90,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Yogesh Soni (SSE/Sig/Visakhapatnam)","N. K. Joshi (SM/Visakhapatnam)",FALSE,FALSE,24.34,77.99
"BDMS-DISC-2026-08567","e-T351/Visakhapatnam/2026/8567","e-T351-REC/Visakhapatnam/2026/8567","2026-07-11","Visakhapatnam","Mysuru","SWR","South Western Railway","Visakhapatnam DN Goods Line (Track 3)","RLY","Relays","GR-83506","RLY-001040","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,60,60,49,0,81.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sanjay Mishra (SSE/Sig/Visakhapatnam)","M. L. Sharma (SM/Visakhapatnam)",TRUE,TRUE,21.47,85
"BDMS-DISC-2026-08568","e-T351/Ramagundam/2026/8568","e-T351-REC/Ramagundam/2026/8568","2026-07-09","Ramagundam","Tinsukia","NFR","Northeast Frontier Railway","Ramagundam DN Main Line (Track 4)","CBL","Signal Cables","GR-57885","CBL-000734","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,120,114,0,95,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Deepak Chauhan (SSE/Sig/Ramagundam)","A. K. Singh (SM/Ramagundam)",TRUE,TRUE,17.54,82.07
"BDMS-DISC-2026-08569","e-T351/Surat/2026/8569","e-T351-REC/Surat/2026/8569","2026-02-07","Surat","Hyderabad","SCR","South Central Railway","Surat DN Main Line (Track 2)","PNT","Points/Turnouts","GR-35352","PNT-001416","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,120,120,112,0,93.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Vikas Rawat (SSE/Sig/Surat)","J. P. Rao (SM/Surat)",TRUE,TRUE,25.11,73.76
"BDMS-DISC-2026-08570","e-T351/GuntakalJn/2026/8570",,"2026-04-23","Guntakal Jn","Guntur","SCR","South Central Railway","Guntakal Jn UP Goods Line (Track 1)","TC","Track Circuits","GR-95551","TC-000192","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,90,90,80,0,88.9,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Kamlesh Joshi (SSE/Sig/Guntakal Jn)","R. N. Srivastava (SM/Guntakal Jn)",TRUE,TRUE,31.69,88.06
"BDMS-DISC-2026-08571","e-T351/CoimbatoreJn/2026/8571",,"2026-05-19","Coimbatore Jn","Khurda Road","ECoR","East Coast Railway","Coimbatore Jn DN Goods Line (Track 1)","EI","Electronic Interlocking","GR-73629","EI-000895","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,60,60,49,0,81.7,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Dharmendra Pal (SSE/Sig/Coimbatore Jn)","H. S. Chauhan (SM/Coimbatore Jn)",TRUE,TRUE,31.28,72.97
"BDMS-DISC-2026-08572","e-T351/Ramagundam/2026/8572","e-T351-REC/Ramagundam/2026/8572","2025-11-01","Ramagundam","Waltair","ECoR","East Coast Railway","Ramagundam UP Loop Line (Track 3)","AXC","Axle Counters","GR-34142","AXC-000637","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,45,45,40,0,88.9,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Vikas Rawat (SSE/Sig/Ramagundam)","A. K. Singh (SM/Ramagundam)",TRUE,TRUE,18.43,78.91
"BDMS-DISC-2026-08573","e-T351/JaipurJn/2026/8573","e-T351-REC/JaipurJn/2026/8573","2025-12-29","Jaipur Jn","Bilaspur","SECR","South East Central Railway","Jaipur Jn UP Main Line (Track 1)","PNT","Points/Turnouts","GR-51693","PNT-001171","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,60,60,50,0,83.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Om Prakash (SSE/Sig/Jaipur Jn)","T. R. Nair (SM/Jaipur Jn)",TRUE,TRUE,15.45,72.62
"BDMS-DISC-2026-08574","e-T351/VadodaraJn/2026/8574","e-T351-REC/VadodaraJn/2026/8574","2026-08-25","Vadodara Jn","Firozpur","NR","Northern Railway","Vadodara Jn UP Goods Line (Track 4)","LED","LED Signal Units","GR-78765","LED-001019","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,120,120,108,0,90,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ramesh Tiwari (SSE/Sig/Vadodara Jn)","B. R. Verma (SM/Vadodara Jn)",TRUE,TRUE,18.49,80.31
"BDMS-DISC-2026-08575","e-T351/Bhubaneswar/2026/8575",,"2025-12-23","Bhubaneswar","Waltair","ECoR","East Coast Railway","Bhubaneswar UP Goods Line (Track 1)","CLS","Color Light Signals","GR-53586","CLS-001418","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,120,120,149,29,124.2,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Pankaj Dubey (SSE/Sig/Bhubaneswar)","H. S. Chauhan (SM/Bhubaneswar)",TRUE,TRUE,21.69,87.6
"BDMS-DISC-2026-08576","e-T351/PuneJn/2026/8576","e-T351-REC/PuneJn/2026/8576","2026-03-25","Pune Jn","Ranchi","SER","South Eastern Railway","Pune Jn UP Loop Line (Track 1)","EI","Electronic Interlocking","GR-87701","EI-000928","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,90,90,82,0,91.1,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Vinod Reddy (SSE/Sig/Pune Jn)","H. S. Chauhan (SM/Pune Jn)",TRUE,TRUE,19.15,71.25
"BDMS-DISC-2026-08577","e-T351/RanchiJn/2026/8577",,"2025-09-24","Ranchi Jn","Jabalpur","WCR","West Central Railway","Ranchi Jn UP Loop Line (Track 3)","CLS","Color Light Signals","GR-30086","CLS-000292","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,60,60,89,29,148.3,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Satish Chandra (SSE/Sig/Ranchi Jn)","N. K. Joshi (SM/Ranchi Jn)",TRUE,TRUE,13.45,74.39
"BDMS-DISC-2026-08578","e-T351/BhusavalJn/2026/8578",,"2025-12-26","Bhusaval Jn","Danapur","ECR","East Central Railway","Bhusaval Jn UP Main Line (Track 1)","PWR","Power Supply Equipment","GR-24895","PWR-000972","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,45,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Brij Kishore (SSE/Sig/Bhusaval Jn)","P. K. Mishra (SM/Bhusaval Jn)",FALSE,FALSE,14.59,77.17
"BDMS-DISC-2026-08579","e-T351/KharagpurJn/2026/8579","e-T351-REC/KharagpurJn/2026/8579","2025-12-02","Kharagpur Jn","Tinsukia","NFR","Northeast Frontier Railway","Kharagpur Jn UP Main Line (Track 4)","LED","LED Signal Units","GR-80708","LED-001548","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,120,120,110,0,91.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Vinod Reddy (SSE/Sig/Kharagpur Jn)","V. K. Gupta (SM/Kharagpur Jn)",TRUE,TRUE,31.83,78.15
"BDMS-DISC-2026-08580","e-T351/VadodaraJn/2026/8580","e-T351-REC/VadodaraJn/2026/8580","2026-06-07","Vadodara Jn","Dhanbad","ECR","East Central Railway","Vadodara Jn UP Goods Line (Track 1)","OFC","Optical Fibre Cable","GR-45568","OFC-000863","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,60,60,55,0,91.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Jagdish Lal (SSE/Sig/Vadodara Jn)","L. K. Das (SM/Vadodara Jn)",TRUE,TRUE,14.35,76.17
"BDMS-DISC-2026-08581","e-T351/BilaspurJn/2026/8581","e-T351-REC/BilaspurJn/2026/8581","2025-10-29","Bilaspur Jn","Lucknow","NER","North Eastern Railway","Bilaspur Jn UP Goods Line (Track 3)","TC","Track Circuits","GR-39542","TC-000950","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,90,90,85,0,94.4,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pradeep Singh (SSE/Sig/Bilaspur Jn)","M. L. Sharma (SM/Bilaspur Jn)",TRUE,TRUE,26.23,89.36
"BDMS-DISC-2026-08582","e-T351/AmbalaCantt/2026/8582","e-T351-REC/AmbalaCantt/2026/8582","2025-10-25","Ambala Cantt","Lucknow","NER","North Eastern Railway","Ambala Cantt DN Goods Line (Track 1)","AXC","Axle Counters","GR-51060","AXC-001617","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,60,60,53,0,88.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Amit Sharma (SSE/Sig/Ambala Cantt)","L. K. Das (SM/Ambala Cantt)",TRUE,TRUE,27.3,70.84
"BDMS-DISC-2026-08583","e-T351/AsansolJn/2026/8583","e-T351-REC/AsansolJn/2026/8583","2025-09-27","Asansol Jn","Bhavnagar","WR","Western Railway","Asansol Jn UP Main Line (Track 4)","TC","Track Circuits","GR-25733","TC-001284","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,90,90,75,0,83.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sanjay Mishra (SSE/Sig/Asansol Jn)","R. N. Srivastava (SM/Asansol Jn)",TRUE,TRUE,24.69,80.75
"BDMS-DISC-2026-08584","e-T351/KazipetJn/2026/8584","e-T351-REC/KazipetJn/2026/8584","2026-01-27","Kazipet Jn","Sonpur","ECR","East Central Railway","Kazipet Jn DN Loop Line (Track 4)","CLS","Color Light Signals","GR-71665","CLS-000559","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,90,83,0,92.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Amit Sharma (SSE/Sig/Kazipet Jn)","A. K. Singh (SM/Kazipet Jn)",TRUE,TRUE,23.63,82.28
"BDMS-DISC-2026-08585","e-T351/VaranasiJn/2026/8585","e-T351-REC/VaranasiJn/2026/8585","2025-12-22","Varanasi Jn","Moradabad","NR","Northern Railway","Varanasi Jn UP Main Line (Track 3)","CBL","Signal Cables","GR-93615","CBL-000549","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,45,45,30,0,66.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Suresh Yadav (SSE/Sig/Varanasi Jn)","L. K. Das (SM/Varanasi Jn)",TRUE,TRUE,21.93,72.09
"BDMS-DISC-2026-08586","e-T351/KazipetJn/2026/8586","e-T351-REC/KazipetJn/2026/8586","2026-08-10","Kazipet Jn","Madgaon","KRCL","Konkan Railway","Kazipet Jn UP Main Line (Track 1)","RFID","RFID Tags","GR-40967","RFID-000767","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,90,83,0,92.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ishwar Dayal (SSE/Sig/Kazipet Jn)","L. K. Das (SM/Kazipet Jn)",TRUE,TRUE,9.81,81.61
"BDMS-DISC-2026-08587","e-T351/DhanbadJn/2026/8587","e-T351-REC/DhanbadJn/2026/8587","2026-07-16","Dhanbad Jn","Sambalpur","ECoR","East Coast Railway","Dhanbad Jn UP Loop Line (Track 2)","AXC","Axle Counters","GR-95888","AXC-000328","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,90,80,0,88.9,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Amit Sharma (SSE/Sig/Dhanbad Jn)","G. S. Reddy (SM/Dhanbad Jn)",TRUE,TRUE,33.42,87.03
"BDMS-DISC-2026-08588","e-T351/JaipurJn/2026/8588","e-T351-REC/JaipurJn/2026/8588","2026-08-26","Jaipur Jn","Salem","SR","Southern Railway","Jaipur Jn DN Goods Line (Track 4)","LC","Level Crossing Gates","GR-66009","LC-001087","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,120,120,107,0,89.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sunil Das (SSE/Sig/Jaipur Jn)","N. K. Joshi (SM/Jaipur Jn)",TRUE,TRUE,18.07,81.38
"BDMS-DISC-2026-08589","e-T351/BengaluruCity/2026/8589","e-T351-REC/BengaluruCity/2026/8589","2026-08-22","Bengaluru City","Kharagpur","SER","South Eastern Railway","Bengaluru City UP Goods Line (Track 2)","RLY","Relays","GR-48279","RLY-001011","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,60,60,55,0,91.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Chandan Singh (SSE/Sig/Bengaluru City)","G. S. Reddy (SM/Bengaluru City)",TRUE,TRUE,25.49,76.73
"BDMS-DISC-2026-08590","e-T351/Surat/2026/8590","e-T351-REC/Surat/2026/8590","2026-06-12","Surat","Adra","SER","South Eastern Railway","Surat DN Main Line (Track 3)","LC","Level Crossing Gates","GR-42029","LC-000688","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,60,60,51,0,85,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Deepak Chauhan (SSE/Sig/Surat)","L. K. Das (SM/Surat)",TRUE,TRUE,29.34,79.12
"BDMS-DISC-2026-08591","e-T351/Guwahati/2026/8591",,"2025-12-16","Guwahati","Mughalsarai","ECR","East Central Railway","Guwahati UP Loop Line (Track 2)","PNT","Points/Turnouts","GR-00941","PNT-000731","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Pravin Patil (SSE/Sig/Guwahati)","H. S. Chauhan (SM/Guwahati)",FALSE,FALSE,29.87,69.13
"BDMS-DISC-2026-08592","e-T351/KotaJn/2026/8592",,"2026-04-02","Kota Jn","Khurda Road","ECoR","East Coast Railway","Kota Jn DN Loop Line (Track 1)","TC","Track Circuits","GR-85628","TC-000869","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Anil Gupta (SSE/Sig/Kota Jn)","R. N. Srivastava (SM/Kota Jn)",FALSE,FALSE,11.94,78.9
"BDMS-DISC-2026-08593","e-T351/JammuTawi/2026/8593","e-T351-REC/JammuTawi/2026/8593","2026-05-08","Jammu Tawi","Madgaon","KRCL","Konkan Railway","Jammu Tawi DN Main Line (Track 4)","PNT","Points/Turnouts","GR-13112","PNT-000255","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,120,120,106,0,88.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Kishore Nath (SSE/Sig/Jammu Tawi)","N. K. Joshi (SM/Jammu Tawi)",TRUE,TRUE,15.82,79.97
"BDMS-DISC-2026-08594","e-T351/Surat/2026/8594",,"2026-01-16","Surat","Kharagpur","SER","South Eastern Railway","Surat UP Main Line (Track 4)","TC","Track Circuits","GR-00858","TC-001108","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,45,45,40,0,88.9,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Vikram Patel (SSE/Sig/Surat)","J. P. Rao (SM/Surat)",TRUE,TRUE,32.01,79.94
"BDMS-DISC-2026-08595","e-T351/Bhubaneswar/2026/8595",,"2025-10-01","Bhubaneswar","Bhusaval","CR","Central Railway","Bhubaneswar UP Main Line (Track 2)","CLS","Color Light Signals","GR-29672","CLS-001631","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,120,120,108,0,90,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Naveen Kulkarni (SSE/Sig/Bhubaneswar)","J. P. Rao (SM/Bhubaneswar)",TRUE,TRUE,16.05,93.16
"BDMS-DISC-2026-08596","e-T351/JammuTawi/2026/8596","e-T351-REC/JammuTawi/2026/8596","2025-10-17","Jammu Tawi","Hubballi","SWR","South Western Railway","Jammu Tawi UP Main Line (Track 2)","AXC","Axle Counters","GR-16560","AXC-000579","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,60,60,45,0,75,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Deepak Chauhan (SSE/Sig/Jammu Tawi)","N. K. Joshi (SM/Jammu Tawi)",TRUE,TRUE,19.55,80.54
"BDMS-DISC-2026-08597","e-T351/Bhubaneswar/2026/8597",,"2026-07-09","Bhubaneswar","Varanasi","NER","North Eastern Railway","Bhubaneswar DN Loop Line (Track 2)","AXC","Axle Counters","GR-93828","AXC-001450","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,45,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Pankaj Dubey (SSE/Sig/Bhubaneswar)","H. S. Chauhan (SM/Bhubaneswar)",FALSE,FALSE,15.33,78.75
"BDMS-DISC-2026-08598","e-T351/SecunderabadJn/2026/8598",,"2026-05-23","Secunderabad Jn","Sonpur","ECR","East Central Railway","Secunderabad Jn UP Loop Line (Track 2)","RLY","Relays","GR-35672","RLY-000717","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Tapan Roy (SSE/Sig/Secunderabad Jn)","P. K. Mishra (SM/Secunderabad Jn)",FALSE,FALSE,24.01,77.54
"BDMS-DISC-2026-08599","e-T351/GorakhpurJn/2026/8599","e-T351-REC/GorakhpurJn/2026/8599","2026-03-04","Gorakhpur Jn","Rangiya","NFR","Northeast Frontier Railway","Gorakhpur Jn DN Goods Line (Track 3)","RLY","Relays","GR-54431","RLY-001557","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,45,45,32,0,71.1,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Girish Kale (SSE/Sig/Gorakhpur Jn)","G. S. Reddy (SM/Gorakhpur Jn)",TRUE,TRUE,33.24,70.69
"BDMS-DISC-2026-08600","e-T351/BalharshahJn/2026/8600","e-T351-REC/BalharshahJn/2026/8600","2026-04-16","Balharshah Jn","Raipur","SECR","South East Central Railway","Balharshah Jn UP Goods Line (Track 2)","LED","LED Signal Units","GR-50701","LED-000449","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,60,60,49,0,81.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Mohit Pandey (SSE/Sig/Balharshah Jn)","H. S. Chauhan (SM/Balharshah Jn)",TRUE,TRUE,29.81,84.12
"BDMS-DISC-2026-08601","e-T351/JammuTawi/2026/8601","e-T351-REC/JammuTawi/2026/8601","2025-10-21","Jammu Tawi","Salem","SR","Southern Railway","Jammu Tawi DN Loop Line (Track 1)","BLK","Block Instruments","GR-33052","BLK-000250","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,120,120,112,0,93.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pravin Patil (SSE/Sig/Jammu Tawi)","P. K. Mishra (SM/Jammu Tawi)",TRUE,TRUE,16.46,90.94
"BDMS-DISC-2026-08602","e-T351/AllahabadJn/2026/8602","e-T351-REC/AllahabadJn/2026/8602","2026-08-11","Allahabad Jn","Delhi","NR","Northern Railway","Allahabad Jn UP Loop Line (Track 1)","TC","Track Circuits","GR-34349","TC-001067","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,60,60,54,0,90,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Lalit Mohan (SSE/Sig/Allahabad Jn)","V. K. Gupta (SM/Allahabad Jn)",TRUE,TRUE,16.96,75.1
"BDMS-DISC-2026-08603","e-T351/MaduraiJn/2026/8603",,"2025-10-25","Madurai Jn","Lucknow","NER","North Eastern Railway","Madurai Jn UP Loop Line (Track 4)","PNT","Points/Turnouts","GR-69190","PNT-001516","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,60,60,48,0,80,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Hemant Bansal (SSE/Sig/Madurai Jn)","S. K. Tiwari (SM/Madurai Jn)",TRUE,TRUE,29.14,78.4
"BDMS-DISC-2026-08604","e-T351/ManmadJn/2026/8604",,"2025-09-10","Manmad Jn","Bengaluru","SWR","South Western Railway","Manmad Jn DN Main Line (Track 3)","TC","Track Circuits","GR-37029","TC-001556","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,120,120,111,0,92.5,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Govind Ram (SSE/Sig/Manmad Jn)","A. K. Singh (SM/Manmad Jn)",TRUE,TRUE,24.28,81.23
"BDMS-DISC-2026-08605","e-T351/GuntakalJn/2026/8605","e-T351-REC/GuntakalJn/2026/8605","2026-01-15","Guntakal Jn","Izzatnagar","NER","North Eastern Railway","Guntakal Jn DN Main Line (Track 4)","LC","Level Crossing Gates","GR-35735","LC-000307","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,120,120,111,0,92.5,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Tapan Roy (SSE/Sig/Guntakal Jn)","K. P. Saxena (SM/Guntakal Jn)",TRUE,TRUE,10.01,74.47
"BDMS-DISC-2026-08606","e-T351/GuntakalJn/2026/8606","e-T351-REC/GuntakalJn/2026/8606","2025-11-07","Guntakal Jn","Trivandrum","SR","Southern Railway","Guntakal Jn UP Goods Line (Track 2)","AXC","Axle Counters","GR-96218","AXC-001377","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,90,76,0,84.4,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Rajan Pillai (SSE/Sig/Guntakal Jn)","A. K. Singh (SM/Guntakal Jn)",TRUE,TRUE,13.06,83.63
